,datetime,trade_code,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn,free_turn,total_shares,mkt_cap,free_float_shares,mkt_freeshares,annualstdevr_100w,dividendyield2,trade_status
1023,2003/1/2,600781.SH,7.56,7.84,7.46,7.56,1278498,9712261,-0.11,-1.4342,1.929619,2.5254,2.5254,177592864,1342602052,50625000,382725000,35.2731,NA,1
1024,2003/1/2,600782.SH,12.9,12.9,12.59,12.76,35100,445843,-0.16,-1.2384,3.352261,0.0625,0.0625,193220374,2465491972,56160000,716601600,38.2693,0.8621,1
1025,2003/1/2,600783.SH,6.07,6.24,5.92,6.19,617052,3755707,0.12,1.9769,2.206926,0.9508,0.9508,202278900,1252106391,64896000,401706240,39.0972,NA,1
1026,2003/1/2,600784.SH,5.95,6,5.69,5.97,828202,4847925,0.01,0.1678,3.289094,0.4382,0.4382,248306873,1482392032,189010822,1128394607,29.9809,NA,1
1027,2003/1/2,600785.SH,9.95,10.05,9.65,9.67,173000,1697335,-0.32,-3.2032,1.822213,0.2676,0.2676,102892511,994970581.4,64642511,625093081.4,29.7819,1.0341,1
1028,2003/1/2,600787.SH,6.34,6.34,6.18,6.2,193670,1207563,-0.17,-2.6688,5.144263,0.1535,0.1535,310337705,1924093771,126163800,782215560,32.2675,1.0484,1
1029,2003/1/2,600789.SH,5.86,5.9,5.72,5.74,488327,2831034,-0.12,-2.0478,1.201188,0.3089,0.3089,364754210,2093689165,158097940,907482175.6,30.8549,1.3937,1
1030,2003/1/2,600790.SH,5.34,5.35,5.23,5.25,594511,3138512,-0.12,-2.2346,2.881393,0.2357,0.2357,371860686,1952268602,252233280,1324224720,29.9701,NA,1
1031,2003/1/2,600791.SH,11.5,11.67,11.33,11.54,76400,877294,-0.01,-0.0866,1.667391,0.2315,0.2315,9.90E+07,1142460000,3.30E+07,380820000,31.7793,NA,1
1032,2003/1/2,600792.SH,22.08,22.29,21.65,21.95,24580,540411,-0.64,-2.8331,1,0.1639,0.1639,5.10E+07,1119450000,1.50E+07,329250000,24.8509,NA,1
1033,2003/1/2,600793.SH,8.65,9.57,8.62,9.41,2370141,21976988,0.71,8.1609,1.303198,7.0666,7.0666,105300000,990873000,33540000,315611400,29.0781,NA,1
1034,2003/1/2,600794.SH,12.46,12.46,11.21,11.21,470650,5701448,-1.25,-10.0321,1.928903,0.9391,0.9391,119239680,1336676813,50119680,561841612.8,26.7308,NA,1
1035,2003/1/2,600795.SH,7.17,7.17,7.05,7.07,311098,2202813,-0.13,-1.8056,22.144274,0.0884,0.0884,1402292736,9914209644,351947981,2488272226,26.0927,2.08,1
1036,2003/1/2,600796.SH,12.75,12.75,12.1,12.42,65100,813011,-0.27,-2.1277,2.267919,0.1541,0.1541,117094850,1454318037,42237000,524583540,26.6991,1.4646,1
1037,2003/1/2,600797.SH,10.4,10.4,10.26,10.32,138900,1435056,-0.16,-1.5267,5.514147,0.0597,0.0597,478260879,4935652271,232631818,2400760362,21.5735,0.5537,1
1038,2003/1/2,600798.SH,6.23,6.25,6.02,6.07,233100,1430874,-0.21,-3.3439,3.302793,0.1648,0.1648,511875000,3107081250,141450000,858601500,33.9939,2.0593,1
1039,2003/1/2,600800.SH,5.75,5.97,5.65,5.79,1581538,9204619,0.02,0.3466,7.33658,0.6042,0.9064,551659203,3194106785,174492752,1010313034,42.2318,NA,1
1040,2003/1/2,600801.SH,8.01,8.01,7.55,7.59,146900,1124288,-0.08,-1.043,1.296607,0.306,0.306,328400000,2492556000,4.80E+07,364320000,34.8707,0.4611,1
1041,2003/1/2,600802.SH,4.77,4.82,4.71,4.72,361729,1722097,-0.06,-1.2552,1.655957,0.2693,0.2693,282816991,1334896198,134299391,633893125.5,36.0584,NA,1
1042,2003/1/2,600803.SH,8.68,8.82,8.42,8.45,175600,1500791,-0.26,-2.9851,2.18359,0.2657,0.2657,118221713,998973474.9,66096000,558511200,28.8026,1.4201,1
1043,2003/1/2,600804.SH,8.9,9.24,8.76,9.01,729809,6585070,-0.05,-0.5519,1.428884,1.0142,1.0142,116611200,1050666912,71956800,648330768,37.4869,NA,1
1044,2003/1/2,600805.SH,4.51,4.6,4.45,4.47,412690,1855403,-0.08,-1.7582,6.990512,0.1333,0.1333,545445188,2438139990,309490514,1383422598,31.0654,NA,1
1045,2003/1/2,600806.SH,7.7,8.09,7.59,7.79,565604,4443194,-0.01,-0.1282,1.089847,0.9427,0.9427,245007400,1908607646,6.00E+07,467400000,44.7802,NA,1
1046,2003/1/2,600807.SH,7.7,8.01,7.6,7.89,747752,5857683,0.09,1.1538,2.386983,1.162,1.162,107926995,851543990.6,64350000,507721500,47.6055,NA,1
1047,2003/1/2,600808.SH,3.01,3.03,2.97,2.97,2720254,8134247,-0.05,-1.6556,1.066934,0.4534,0.4534,6455300000,19172241000,6.00E+08,1.78E+09,30.0342,0.6734,1
1048,2003/1/2,600809.SH,6.05,6.16,6.02,6.06,269249,1639493,-0.05,-0.8183,1.323383,0.3511,0.3511,432924133,2623520246,76684133,464705846,34.9501,0.9901,1
1049,2003/1/2,600810.SH,6.74,6.85,6.58,6.62,494976,3326233,-0.15,-2.2157,1.924001,0.3496,0.3496,566280000,3748773600,141570000,937193400,32.3,0.7553,1
1050,2003/1/2,600811.SH,5.48,5.53,5.4,5.42,555020,3027532,-0.17,-3.0411,4.216905,0.1256,0.1256,631495425,3422705204,441976586,2395513096,27.956,0.4193,1
1051,2003/1/2,600812.SH,4.79,4.83,4.65,4.73,773615,3670417,-0.08,-1.6632,2.40164,0.1649,0.1649,1169394189,5531234514,469268624,2219640592,27.5616,1.0571,1
1052,2003/1/2,600814.SH,5.5,5.6,5.44,5.49,152550,838047,-0.06,-1.0811,3.090667,0.1504,0.1504,237370419,1303163600,101397592,556672780.1,27.1772,NA,1
1053,2003/1/2,600815.SH,7.65,7.76,7.53,7.61,750856,5734608,-0.09,-1.1688,2.963103,0.6273,0.6273,449413799,3420039010,119700149,910918133.9,25.0254,0.438,1
1054,2003/1/2,600816.SH,5.98,6.03,5.72,5.76,1517265,8908784,-0.2,-3.3557,4.156399,0.569,0.569,454109778,2615672321,266674747,1536046543,39.431,NA,1
1055,2003/1/2,600817.SH,16.84,17.05,16.51,16.61,105432,1763307,-0.23,-1.3658,1.520252,0.9378,0.9378,82517982,1370623681,11242000,186729620,40.2819,NA,1
1056,2003/1/2,600818.SH,12.05,12.2,11.86,11.87,104000,1250458,-0.24,-1.9818,1.165802,0.6957,0.6957,265659430,3153377434,14950000,177456500,50.3147,NA,1
1057,2003/1/2,600819.SH,13.1,13.1,12.8,12.93,64600,839260,-0.47,-3.5075,1.403742,0.2067,0.2067,487500000,6303375000,31250000,404062500,28.7766,1.7015,1
1058,2003/1/2,600820.SH,6.86,6.92,6.7,6.71,709081,4813123,-0.17,-2.4709,5.132216,0.2661,0.2661,591128735,3966473812,266473435,1788036749,29.5807,0.6774,1
1059,2003/1/2,600821.SH,5.29,5.36,5.18,5.29,420682,2218929,-0.01,-0.1887,2.411632,0.289,0.289,292520958,1547435868,145585019,770144750.5,37.8186,NA,1
1060,2003/1/2,600822.SH,12.8,12.9,12.57,12.64,84570,1074444,-0.26,-2.0155,1.343066,0.6354,0.6354,252720298,3194384567,13310000,168238400,36.9252,0.1582,1
1061,2003/1/2,600823.SH,9.05,9.06,8.59,8.61,1074202,9399340,-0.43,-4.7566,4.228017,0.9493,0.9493,236444777,2035789530,113159027,974299222.5,30.4092,0.8479,1
1062,2003/1/2,600824.SH,9.25,9.42,9.1,9.1,959311,8882667,-1.01,-9.9901,3.352929,1.0675,1.0675,193649092,1762206737,89865492,817775977.2,29.3953,1.6484,1
1063,2003/1/2,600825.SH,12.15,12.2,11.7,11.73,58500,696952,-0.56,-4.5566,3.176344,0.1517,0.1517,154275248,1809648659,38568998,452414346.5,33.2843,0.2558,1
1064,2003/1/2,600826.SH,7.45,7.45,7.25,7.3,113703,833494,-0.12,-1.6173,2.128706,0.1195,0.1195,280428192,2047125802,95140000,694522000,26.004,1.3699,1
1065,2003/1/2,600827.SH,12.58,12.6,12.1,12.33,334564,4129540,-0.31,-2.4525,3.621258,0.404,0.404,330151358,4070766244,82820472,1021176420,30.6429,NA,1
1066,2003/1/2,600828.SH,7.25,7.3,7.01,7.03,219260,1565559,-0.21,-2.9006,2.50716,0.4292,0.4292,203148026,1428130623,51084026,359120702.8,31.6906,NA,1
1067,2003/1/2,600829.SH,11.27,11.27,10.58,10.68,1299150,14064159,-0.65,-5.737,2.701694,2.0022,2.0022,257728265,2752537870,64886330,692986004.4,30.177,0.096,1
1068,2003/1/2,600830.SH,10.94,11.39,10.76,10.8,172500,1918275,-0.52,-4.5936,3.550875,0.1681,0.1681,175146814,1891585591,102628813,1108391180,25.859,0.9259,1
1069,2003/1/2,600831.SH,15.2,15.34,14.4,14.63,117220,1728812,-0.67,-4.3791,1.499115,0.2529,0.2529,111286700,1628124421,46345400,678033202,38.8145,NA,1
1070,2003/1/2,600832.SH,15.5,15.77,15.1,15.1,329867,5055265,-0.33,-2.1387,2.395173,0.2103,0.2103,688028710,10389233521,156886773,2368990272,23.2515,1.5894,1
1071,2003/1/2,600833.SH,8.1,8.2,8,8.08,301005,2432918,-0.05,-0.615,3.916724,0.6274,0.6274,159347391,1287526919,47979256,387672388.5,50.87,NA,1
1072,2003/1/2,600834.SH,9.76,9.96,9.58,9.66,237874,2300814,-0.12,-1.227,2.159492,0.2972,0.2972,394530500,3811164630,80040000,773186400,33.3081,1.0352,1
1073,2003/1/2,600835.SH,10.51,10.6,10.01,10.05,762650,7789376,-0.82,-7.5437,2.035999,0.408,0.408,591863026,5948223411,186912000,1878465600,27.5464,1.3569,1
1074,2003/1/2,600836.SH,16.51,17.45,16.5,17.08,544591,9376414,0.3,1.7878,2.180181,1.3177,1.3177,111693750,1907729250,41328125,705884375,31.9921,NA,1
1075,2003/1/2,600837.SH,15.75,15.96,15.73,15.81,189278,2998124,-0.18,-1.1257,1.56214,0.963,0.963,78293905,1237826638,19656001,310761375.8,60.2466,0.1581,1
1076,2003/1/2,600838.SH,5.9,5.94,5.73,5.75,1147299,6671920,-0.19,-3.1987,6.517568,0.5828,0.5828,400881981,2305071391,196862757,1131960853,28.2877,NA,1
1077,2003/1/2,600839.SH,6.73,6.73,6.5,6.59,2730110,18028839,-0.14,-2.0802,10.385071,0.287,0.287,2164211418,14262153245,951402345,6269741454,30.8743,NA,1
1078,2003/1/2,600841.SH,13.27,13.31,13.15,13.15,76400,1011453,-0.1,-0.7547,1.296211,0.3537,0.5306,480309280,6316067032,14400000,189360000,29.5857,0.4183,1
1079,2003/1/2,600843.SH,12.88,13.1,12.84,12.9,105077,1357787,0.03,0.2331,1.325476,0.6736,0.6736,252466370,3256816173,15600000,201240000,36.142,NA,1
1080,2003/1/2,600844.SH,11.12,11.25,10.95,10.95,99500,1103462,-0.27,-2.4064,2.668174,0.3594,0.3594,304564482,3334981078,27684336,303143479.2,35.8442,NA,1
1081,2003/1/2,600845.SH,14.36,14.68,14.32,14.41,44400,641566,-0.09,-0.6207,1.104651,0.3364,0.3364,262244070,3778937049,13200000,190212000,46.0761,NA,1
1082,2003/1/2,600846.SH,7.58,7.64,7.42,7.42,218210,1638839,-0.15,-1.9815,5.560898,0.1838,0.1838,278089731,2063425804,118719248,880896820.2,29.3023,NA,1
1083,2003/1/2,600847.SH,8.72,9.33,8.63,9.06,589913,5359517,0.3,3.4247,1.489849,1.4786,1.4786,88660000,803259600,39897000,361466820,27.0777,NA,1
1084,2003/1/2,600848.SH,7.5,7.62,7.41,7.5,120600,903179,0.01,0.1335,1.545987,0.3581,0.3581,399286890,2994651675,33674300,252557250,35.3813,NA,1
1085,2003/1/2,600850.SH,8.32,8.86,8.32,8.66,2793142,24038933,0.13,1.524,3.701361,5.7472,5.7472,171031500,1481132790,48600000,420876000,30.9825,NA,1
1086,2003/1/2,600851.SH,13.13,13.14,12.89,12.94,580700,7543074,-0.2,-1.5221,4.225398,0.3161,0.3161,603528346,7809656797,183678936,2376805432,35.4101,0.644,1
1087,2003/1/2,600853.SH,4.83,4.89,4.71,4.74,776602,3733240,-0.13,-2.6694,1.210787,0.4719,0.4719,532400018,2523576085,164560018,780014485.3,36.8906,NA,1
1088,2003/1/2,600854.SH,7.4,7.45,7.1,7.14,893630,6495541,-0.26,-3.5135,4.345736,0.4508,0.4508,519458538,3708933961,198241871,1415446959,30.0876,4.2017,1
1089,2003/1/2,600855.SH,8.7,8.94,8.54,8.68,382895,3343245,-0.12,-1.3636,1.012399,0.7226,0.7226,160080000,1389494400,52989000,459944520,46.857,NA,1
1090,2003/1/2,600856.SH,6.96,6.99,6.82,6.89,175603,1213559,-0.06,-0.8633,1.714094,0.2044,0.2044,182737712,1259062836,85914832,591953192.5,32.1803,NA,1
1091,2003/1/2,600857.SH,7.65,7.87,7.53,7.63,310624,2387301,-0.17,-2.1795,4.049905,0.3394,0.3394,192291840,1467186739,91508797,698212121.1,27.6524,0.6553,1
1092,2003/1/2,600858.SH,6.05,6.24,5.93,6.02,1612439,9802612,-0.07,-1.1494,1.873354,2.3729,2.3729,121346720,730507254.4,67953600,409080672,41.1343,NA,1
1093,2003/1/2,600859.SH,5.88,5.88,5.66,5.67,413557,2358904,-0.18,-3.0769,2.195277,0.2085,0.2085,392973026,2228157057,198378626,1124806809,23.806,0.8818,1
1094,2003/1/2,600860.SH,7.69,7.69,7.69,7.69,0,0,0,0,1.11942,0,0,4.00E+08,3.08E+09,5.00E+07,384500000,31.9257,1.5605,0
1095,2003/1/2,600861.SH,6.7,6.83,6.59,6.6,275100,1831126,-0.1,-1.4925,1.979464,0.1644,0.1644,405738946,2677877044,167310000,1104246000,26.989,0.9091,1
1096,2003/1/2,600862.SH,4.33,4.39,4.25,4.28,572850,2468290,-0.05,-1.1547,3.223249,0.4681,0.4681,238444764,1020543590,122367840,523734355.2,43.9445,NA,1
1097,2003/1/2,600863.SH,7.5,7.78,7.35,7.47,426952,3195632,-0.08,-1.0596,2.017828,0.2159,0.2159,990610000,7399856700,197730000,1477043100,26.5376,1.6064,1
1098,2003/1/2,600864.SH,7.35,7.44,7.28,7.28,142766,1047293,-0.09,-1.2212,1.622267,0.3146,0.3146,136594549,994408316.7,45375000,330330000,43.5053,1.511,1
1099,2003/1/2,600865.SH,6,6.32,6,6.08,124900,761503,-0.03,-0.491,2.618812,0.0923,0.0923,269706320,1639814426,135339938,822866823,25.9751,1.4803,1
1100,2003/1/2,600866.SH,8.9,8.9,8.6,8.64,404290,3523018,-0.49,-5.3669,6.384819,0.208,0.208,325689081,2813953660,194380454,1679447123,33.453,1.1574,1
1101,2003/1/2,600867.SH,8.08,8.19,8,8.04,289887,2337700,-0.29,-3.4814,3.718456,0.1838,0.1838,324493036,2608924009,157697280,1267886131,29.3636,NA,1
1102,2003/1/2,600868.SH,3.7,3.7,3.59,3.63,1183673,4321858,-0.08,-2.1563,14.398421,0.1386,0.1386,1113571056,4042262933,853862775,3099521873,25.2381,2.5044,1
1103,2003/1/2,600869.SH,9.23,9.41,9.18,9.21,73050,675540,-0.14,-1.4973,2.037879,0.2435,0.2435,1.20E+08,1105200000,3.00E+07,276300000,31.3416,NA,1
1104,2003/1/2,600870.SH,6.55,6.68,6.41,6.45,1107615,7214759,-0.3,-4.4444,6.615411,0.731,0.731,370818715,2391780712,151513539,977262326.6,35.3164,NA,1
1105,2003/1/2,600871.SH,4.17,4.17,4.09,4.09,784100,3227089,-0.06,-1.4458,1.068862,0.392,0.392,4.00E+09,1.64E+10,2.00E+08,8.18E+08,36.525,0.489,1
1106,2003/1/2,600872.SH,5.05,5.14,5,5.03,561171,2824866,-0.02,-0.396,4.539311,0.2252,0.2252,450055950,2263781429,249236074,1253657452,31.2883,NA,1
1107,2003/1/2,600873.SH,6.95,7.15,6.88,6.94,399480,2796002,0.01,0.1443,1.446378,0.7662,0.7662,108236603,751162024.8,52136603,361828024.8,37.4444,NA,1
1108,2003/1/2,600874.SH,6.81,6.92,6.77,6.77,127000,866793,-0.21,-3.0086,1.031294,0.1129,0.1129,1.33E+09,9004100000,112495000,761591150,31.8053,1.1817,1
1109,2003/1/2,600875.SH,6.18,6.29,6.06,6.12,272850,1679190,-0.06,-0.9709,1.05214,0.4548,0.4548,4.50E+08,2.75E+09,6.00E+07,367200000,37.6268,NA,1
1110,2003/1/2,600876.SH,5.92,6.06,5.9,5.91,149422,887255,-0.08,-1.3356,1.00492,0.2988,0.2988,7.00E+08,4.14E+09,5.00E+07,295500000,36.1031,NA,1
1111,2003/1/2,600877.SH,4.99,5,4.86,4.87,327318,1608747,-0.1,-2.0121,2.353674,0.1491,0.1491,473870840,2307750991,219600000,1069452000,24.2646,NA,1
1112,2003/1/2,600879.SH,10.11,10.3,10.05,10.17,273703,2770030,-0.38,-3.6019,4.095052,0.1996,0.1996,234333196,2383168603,137141235,1394726360,23.7822,0.9833,1
1113,2003/1/2,600880.SH,14.08,14.08,14,14.02,235148,3303170,-0.04,-0.2845,2.862512,0.5615,0.5615,130180050,1825124301,41877450,587121849,30.0076,0.7133,1
1114,2003/1/2,600881.SH,5.55,5.58,5.43,5.44,326399,1785881,-0.13,-2.3339,10.106771,0.1185,0.1185,475106267,2584578092,275515620,1498804973,28.6995,0.9191,1
1115,2003/1/2,600882.SH,5.8,5.88,5.64,5.67,144700,829766,-0.11,-1.9031,1.440733,0.1494,0.1494,185849063,1053764187,96829622,549023956.7,29.9621,0.5291,1
1116,2003/1/2,600883.SH,6.53,6.75,6.46,6.6,367935,2427537,0.07,1.072,2.798582,0.5824,0.5824,198180000,1307988000,63180000,416988000,32.0187,0.2525,1
1117,2003/1/2,600884.SH,5.45,5.45,5.26,5.28,511949,2736377,-0.18,-3.2967,7.222072,0.2246,0.2246,410858247,2169331544,227984820,1203759850,24.8285,2.5253,1
1118,2003/1/2,600885.SH,8.26,8.47,8.18,8.28,628155,5206852,0.01,0.1209,1.819923,1.2596,1.2596,129807132,1074803053,49868000,412907040,36.9345,NA,1
1119,2003/1/2,600886.SH,7.61,7.65,7.23,7.34,712732,5268244,-0.26,-3.4211,4.381049,0.6641,0.6641,281745826,2068014363,107316985,787706669.9,31.5846,NA,1
1120,2003/1/2,600887.SH,17.43,17.61,17.25,17.26,382420,6633294,-0.39,-2.2096,2.746523,0.2968,0.2968,195632494,3376616846,128855355,2224043427,27.757,1.5637,1
1121,2003/1/2,600888.SH,13.1,13.15,12.9,13,49990,649430,-0.29,-2.1821,1.310806,0.1709,0.1709,103389000,1344057000,29250000,380250000,33.2201,0.7692,1
1122,2003/1/2,600889.SH,8.4,8.4,8.1,8.11,95000,783530,-0.3,-3.5672,1.740133,0.1422,0.1422,161547393,1310149357,66818544,541898391.8,30.1568,0.3699,1
1123,2003/1/2,600890.SH,19.01,19.06,18.94,19.04,75939,1444042,0.03,0.1578,3.79726,0.037,0.037,484850997,9231562983,205095495,3905018225,23.8882,0.1576,1
1124,2003/1/2,600891.SH,4.65,4.69,4.55,4.58,446500,2054829,-0.11,-2.3454,2.210633,0.345,0.3908,243564134,1115523734,114257000,523297060,33.1552,NA,1
1125,2003/1/2,600892.SH,13.5,13.96,13.5,13.78,94202,1290555,-0.06,-0.4335,1,0.6153,NA,50500000,695890000,NA,NA,28.967,NA,1
1126,2003/1/2,600893.SH,6.7,7.04,6.6,6.94,3354042,23138263,0.21,3.1204,1.489424,2.9085,2.9085,234910865,1630281403,115316885,800299181.9,37.6477,NA,1
1127,2003/1/2,600894.SH,5.42,5.48,5.2,5.26,1093873,5780569,-0.24,-4.3636,1.767082,0.6765,0.6765,686180000,3609306800,161690265,850490793.9,34.5232,0.7605,1
1128,2003/1/2,600895.SH,8.6,8.6,8.21,8.33,2446511,20433007,-0.6,-6.7189,8.66945,0.7371,0.7371,935130000,7789632900,331900620,2764732165,36.7802,NA,1
1129,2003/1/2,600896.SH,6.21,6.3,6.18,6.18,195500,1216566,-0.12,-1.9048,1.89959,0.1253,0.1253,317282550,1960806159,156078000,964562040,31.1635,1.6181,1
1130,2003/1/2,600897.SH,10,10.2,9.88,9.99,430554,4293469,-0.1,-0.9911,2.303697,0.6379,0.6379,2.70E+08,2697300000,67500000,674325000,33.8359,1.5015,1
1131,2003/1/2,600898.SH,NA,NA,NA,5.48,NA,NA,0,NA,1.876294,NA,NA,NA,NA,107099200,586903616,52.0094,NA,0
1132,2003/1/2,601607.SH,11.71,11.73,11.3,11.47,2124915,24181258,-1.08,-8.6056,4.19524,1.1142,1.1142,316207158,3626896102,190708402,2187425371,28.2156,0.7847,1
1133,2003/1/3,000001.SZ,10,10.1,9.91,10.02,4959469,49522854.7,-0.01,-0.0997,24.613614,0.3519,0.4418,1945822149,19497137933,1122637794,11248830696,32.737,1.497,1
1134,2003/1/3,000002.SZ,9.15,9.22,9.05,9.09,732241,6662980,-0.11,-1.1957,6.012836,0.1837,0.1837,630974713,5735560141,398714649,3624316159,25.9138,2.2002,1
1135,2003/1/3,000004.SZ,13.81,14.3,13.8,14.12,104523,1473708.6,-0.25,-1.7397,3.119132,0.2509,0.2509,83976684,1185750778,41657228,588200059.4,30.252,0.3541,1
1136,2003/1/3,000005.SZ,4.45,4.53,4.43,4.47,756882,3388661.9,0,0,5.616727,0.2024,0.2024,708661316,3167716083,373949615,1671554779,41.5677,NA,1
1137,2003/1/3,000006.SZ,8.1,8.19,8.01,8.1,292550,2362604.6,0.01,0.1236,4.249905,0.1854,0.1854,253591631,2054092211,157807037,1278237000,33.8821,1.6049,1
1138,2003/1/3,000007.SZ,7.75,7.95,7.7,7.82,472247,3692031.9,0.06,0.7732,3.632363,0.5936,0.5936,143593664,1122902452,79560961,622166715,44.9432,NA,1
1139,2003/1/3,000008.SZ,8.61,8.95,8.61,8.8,188160,1657382.4,0.2,2.3256,2.110159,0.5332,0.5332,73653208,648148230.4,35290573,310557042.4,54.7849,NA,1
1140,2003/1/3,000009.SZ,4.85,4.96,4.83,4.9,1679500,8225171.6,0.02,0.4098,2.853957,0.2897,0.2897,958810042,4698169206,579726850,2840661565,48.711,NA,1
1141,2003/1/3,000010.SZ,7.79,8.1,7.79,7.94,187549,1489771.6,0.15,1.9255,2.693637,0.2766,0.3789,147017448,1167318537,49500874,393036939.6,47.4029,NA,1
1142,2003/1/3,000011.SZ,5.35,5.44,5.27,5.4,405089,2177188.6,0.09,1.6949,2.085703,0.4432,0.4432,541799175,2925715545,91391300,493513020,40.9879,NA,1
1143,2003/1/3,000012.SZ,8.55,8.79,8.53,8.68,782969,6788357.1,0.02,0.2309,3.718916,0.7306,0.7306,676975416,5876146611,107165997,930200854,38.4611,1.4977,1
1144,2003/1/3,000014.SZ,9.47,9.63,9.36,9.44,170351,1614917.8,-0.04,-0.4219,1.813791,0.3767,0.3767,89646750,846265320,45220351,426880113.4,41.6059,NA,1
1145,2003/1/3,000016.SZ,6.6,6.73,6.6,6.67,425253,2834083.5,0.07,1.0606,3.982454,0.1897,0.1897,601986352,4015248968,224198704,1495405356,33.7905,NA,1
1146,2003/1/3,000017.SZ,5.06,5.28,5.02,5.28,1406194,7311682.2,0.22,4.3478,2.036543,1.8321,5.1134,479433003,2531406256,27500000,145200000,48.7608,NA,1
1147,2003/1/3,000018.SZ,10.78,11.48,10.78,11.13,324150,3632598.2,0.28,2.5806,1.282588,1.6022,1.6022,169142356,1882554422,20231200,225173256,41.6701,NA,1
1148,2003/1/3,000019.SZ,9.46,9.86,9.4,9.63,541090,5216286.3,0.17,1.797,1.43665,1.3545,1.3545,181923088,1751919337,39948477,384703833.5,44.972,0.5192,1
1149,2003/1/3,000020.SZ,8.55,8.71,8.44,8.57,573358,4940539.8,-0.01,-0.1166,1.523326,1.0195,1.0195,283161227,2426691715,56239563,481973054.9,34.1792,NA,1
1150,2003/1/3,000021.SZ,9.93,10.17,9.92,10.02,710111,7106812.4,0.03,0.3003,4.768028,0.354,0.354,732932101,7343979652,200582101,2009832652,34.9767,0.5988,1
1151,2003/1/3,000022.SZ,11.28,11.38,11.25,11.27,117780,1331440.8,-0.04,-0.3537,1.299185,0.2328,0.2328,381517000,4299696590,50600000,570262000,35.4469,0.9051,1
1152,2003/1/3,000023.SZ,9.5,9.75,9.41,9.54,199303,1914341.8,0.03,0.3155,1.899212,0.4315,0.4315,138756240,1323734530,46191222,440664257.9,40.6526,NA,1
1153,2003/1/3,000024.SZ,8.65,8.77,8.62,8.69,181210,1575906.5,0,0,2.070459,0.1384,0.1384,476396000,4139881240,130965200,1138087588,30.5592,1.2658,1
1154,2003/1/3,000025.SZ,6.37,6.59,6.37,6.55,383670,2491979.3,0.17,2.6646,1.34487,1.1188,1.1188,220281600,1442844480,34293600,224623080,39.6474,NA,1
1155,2003/1/3,000026.SZ,16,16.05,15.8,16.01,95200,1522070,0.02,0.1251,3.56362,0.1567,0.1567,249317999,3991581164,60749999,972607484,26.6623,0.3123,1
1156,2003/1/3,000027.SZ,6.16,6.23,6.15,6.2,621107,3848704.7,0.04,0.6494,4.197286,0.1277,0.1277,1202495332,7455471058,486316181,3015160322,24.5603,4.0323,1
1157,2003/1/3,000028.SZ,8.19,8.38,8.19,8.29,383401,3178172.7,0.1,1.221,2.82953,0.6985,0.6985,288149400,2388758526,54885600,455001624,35.2962,NA,1
1158,2003/1/3,000029.SZ,7.66,7.83,7.62,7.7,1719150,13276323.9,0.04,0.5222,1.447461,1.1628,1.1628,1011660000,7789782000,147840000,1138368000,53.303,NA,1
1159,2003/1/3,000030.SZ,5.33,5.49,5.33,5.47,427325,2318211,0.14,2.6266,1.397885,1.0614,1.0614,288420000,1577657400,40260000,220222200,36.4593,NA,1
1160,2003/1/3,000031.SZ,7.65,7.81,7.6,7.71,822349,6341609.5,0.06,0.7843,2.628551,0.503,0.503,466302377,3595191327,163489877,1260506952,39.2536,NA,1
1161,2003/1/3,000032.SZ,12.02,12.31,12.02,12.13,112613,1372994.4,0.05,0.4139,1.40634,0.2056,0.2056,149272000,1810669360,54760003,664238836.4,25.6888,0.7225,1
1162,2003/1/3,000033.SZ,7.07,7.36,7.05,7.22,300404,2164167.9,0.12,1.6901,1.220766,0.4469,0.4469,287723488,2077363583,67223488,485353583.4,43.4072,NA,1
1163,2003/1/3,000034.SZ,7.37,7.91,7.37,7.62,5202384,40324498.7,0.43,5.9805,1.906248,6.1451,6.1451,311139400,2370882228,84658866,645100558.9,41.735,NA,1
1164,2003/1/3,000035.SZ,12.75,13,12.62,12.7,207060,2649149.7,-0.1,-0.7812,1.280996,0.4855,0.4855,115887200,1471767440,42649200,541644840,45.0391,NA,1
1165,2003/1/3,000036.SZ,5.63,5.72,5.62,5.69,258840,1467035.7,0.07,1.2456,2.386163,0.1461,0.1461,359555085,2045868434,177172500,1008111525,35.3474,NA,1
1166,2003/1/3,000037.SZ,9.6,9.85,9.6,9.77,183535,1775916.4,0.03,0.308,3.421723,0.283,0.283,547965998,5353627800,64846135,633546739,32.843,3.173,1
1167,2003/1/3,000038.SZ,12.5,12.79,12.5,12.69,62250,787638.2,0.19,1.52,1.371282,0.3252,0.3252,90486000,1148267340,19140000,242886600,36.654,NA,1
1168,2003/1/3,000039.SZ,14,14.1,13.56,13.65,1118517,15291883.7,-0.37,-2.6391,4.357161,1.6132,1.6132,510302096,6965623610,69333262,946399026.3,27.4527,2.442,1
1169,2003/1/3,000040.SZ,6.05,6.2,6.04,6.12,686090,4201562.1,0.03,0.4926,3.262955,0.2392,0.2392,469593364,2873911388,286800468,1755218864,43.6748,NA,1
1170,2003/1/3,000042.SZ,9.55,9.55,9.33,9.39,113940,1071116.6,-0.02,-0.2125,4.092449,0.1643,0.1643,239463040,2248557946,69329442,651003460.4,32.3793,1.3845,1
